transcript	RIBO_GMP_Ven_A	RIBO_GMP_Ven_B	RIBO_GMP_vehicle_A	RIBO_GMP_vehicle_B	RIBO_HSC_Ven_A	RIBO_HSC_Ven_B	RIBO_HSC_vehicle_A	RIBO_HSC_vehicle_B	RIBO_GMP_Ven_A_21	RIBO_GMP_Ven_B_21	RIBO_GMP_vehicle_A_21	RIBO_GMP_vehicle_B_21	RIBO_HSC_Ven_A_21	RIBO_HSC_Ven_B_21	RIBO_HSC_vehicle_A_21	RIBO_HSC_vehicle_B_21
Tollip	38	17	14	28	10	2	14	18	5	3	8	8	10	7	13	9
Tom1	170	70	114	127	114	36	150	134	39	23	29	39	89	28	46	46
Tom1l1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0
Tom1l2	11	7	3	6	6	2	9	3	2	0	2	4	4	0	13	4
Tomm20	127	37	72	66	79	12	63	63	39	15	25	24	55	22	27	32
Tomm20l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tomm22	122	59	70	85	67	9	61	73	25	11	19	26	47	8	36	30
Tomm34	118	50	63	86	75	32	72	66	27	8	25	19	46	15	30	17
Tomm40	181	59	101	132	139	48	134	137	32	18	26	35	111	21	55	47
Tomm40l	34	11	24	21	57	13	20	23	12	4	11	12	56	18	21	13
Tomm5	94	55	64	69	122	24	94	92	31	13	22	26	103	14	47	43
Tomm6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tomm7	64	31	48	52	70	19	69	76	12	5	10	8	23	6	17	20
Tomm70a	416	161	235	256	341	94	224	215	49	32	58	54	140	47	80	78
Tomt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tonsl	31	14	29	38	51	24	26	27	18	2	10	14	50	9	21	14
Top1	880	328	544	483	617	201	393	329	153	75	127	97	292	87	140	82
Top1mt	53	37	42	55	43	7	26	22	13	4	15	13	47	9	11	3
Top2a	1481	590	1010	842	1540	762	637	627	325	152	288	205	882	386	280	243
Top2b	673	212	423	328	689	210	313	252	134	56	117	83	392	94	132	104
Top3a	84	33	36	52	48	13	37	40	19	13	14	16	39	16	27	11
Top3b	100	47	74	78	76	34	55	52	36	11	20	24	78	20	34	22
Topaz1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
Topbp1	554	188	347	346	575	137	342	278	177	64	181	117	561	110	202	154
Topors	179	72	116	107	149	40	117	95	36	21	38	30	137	27	64	54
Toporsl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tor1a	114	59	57	103	112	31	125	151	32	19	21	31	99	26	52	74
Tor1aip1	168	60	96	143	86	25	108	100	53	22	43	28	113	26	57	46
Tor1aip2	36	20	31	27	26	9	20	28	10	7	10	8	31	10	19	12
Tor1b	60	38	41	55	27	9	45	63	13	10	12	10	28	9	22	20
Tor2a	43	24	24	40	15	1	23	25	6	4	12	9	19	3	7	12
Tor3a	138	72	74	108	153	42	144	165	50	23	34	29	96	23	62	86
Tor4a	79	43	56	60	40	7	45	46	23	6	15	22	47	8	29	25
Tox	1	0	1	0	0	0	1	3	0	0	0	0	0	0	2	0
Tox2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tox3	3	3	1	2	0	0	0	0	1	0	0	2	0	0	0	0
Tox4	111	30	43	63	59	24	47	50	26	7	16	20	49	22	22	21
Tpbg	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Tpbgl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpbpa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpbpb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpcn1	63	27	57	50	43	26	47	59	29	11	34	17	74	10	36	30
Tpcn2	83	49	54	67	27	17	47	38	15	7	18	17	21	2	14	17
Tpd52	64	27	44	40	56	17	73	101	24	5	13	11	74	19	33	48
Tpd52l1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
Tpd52l2	107	55	67	84	50	20	63	73	34	5	20	15	40	8	28	24
Tpgs1	10	6	13	13	16	6	16	31	5	1	3	3	19	6	9	7
Tpgs2	26	4	6	16	18	2	9	10	5	1	3	0	13	0	4	2
Tph1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tph2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Tpi1	388	192	250	296	256	120	250	247	74	28	50	68	109	47	80	66
Tpk1	3	2	2	3	2	0	1	7	2	0	0	0	3	0	2	1
Tpm1	60	36	40	61	53	17	61	63	14	8	13	3	51	10	27	28
Tpm2	6	6	2	9	5	0	4	3	1	0	0	0	10	0	2	7
Tpm3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpm3-rs7	97	25	47	62	22	8	43	63	14	9	16	15	52	10	33	21
Tpm4	382	110	162	259	276	101	357	337	75	26	54	54	193	67	147	135
Tpmt	4	4	8	3	6	3	8	10	1	0	1	2	0	1	7	2
Tpo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpp1	222	111	161	212	67	44	114	158	56	39	49	59	45	35	54	77
Tpp2	299	135	215	170	355	124	178	183	62	40	43	36	191	61	81	55
Tppp	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
Tppp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tppp3	8	1	0	1	6	0	7	2	0	0	1	0	2	1	0	2
Tpr	1933	833	1297	1099	1273	533	912	835	396	170	301	213	720	233	297	239
Tpra1	7	2	1	5	7	4	10	13	5	1	2	4	8	8	5	10
Tprg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tprgl	26	4	9	17	19	4	23	25	4	3	8	8	34	8	23	19
Tprkb	34	15	17	19	12	5	12	11	9	2	8	7	11	2	5	4
Tprn	27	9	15	10	13	2	12	12	5	4	8	10	17	2	10	7
Tpsab1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpsb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpsg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpst1	12	6	11	7	19	2	11	4	4	0	4	2	12	1	9	6
Tpst2	19	8	18	16	36	4	20	32	11	5	13	8	35	5	25	26
Tpt1	639	266	433	453	649	180	540	575	350	187	287	214	627	182	538	558
Tpte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpx2	657	313	503	470	578	252	307	280	134	65	139	95	372	118	122	93
Tra2a	325	116	208	193	160	39	185	137	72	27	51	51	112	25	69	55
Tra2b	499	226	346	310	353	132	335	344	154	59	97	93	312	68	173	160
Trabd	74	34	66	51	87	25	115	93	26	9	32	14	109	22	60	40
Trabd2b	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tradd	59	29	52	50	53	20	68	75	13	4	9	3	26	9	19	30
Traf1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Traf2	81	25	34	50	33	9	55	31	17	5	9	9	26	10	9	19
Traf3	33	17	34	26	57	9	38	33	21	11	24	19	62	17	39	31
Traf3ip1	35	13	13	26	30	7	33	17	6	3	7	4	18	9	16	10
Traf3ip2	1	0	1	0	4	1	3	2	0	0	2	0	5	0	2	1
Traf3ip3	311	170	226	280	128	79	182	161	67	43	64	52	119	32	75	63
Traf4	2	0	1	1	4	0	3	3	0	0	6	0	11	2	3	2
Traf5	22	3	5	8	11	7	23	20	4	0	0	1	15	1	4	8
Traf6	25	4	10	12	28	5	23	19	10	3	4	7	43	7	15	17
Traf7	58	21	44	43	71	13	40	46	25	9	13	11	82	11	27	20
Trafd1	101	33	66	73	73	24	100	89	23	10	26	22	72	17	35	37
Traip	39	15	26	35	28	12	22	25	9	3	5	8	29	5	6	7
Trak1	65	25	54	47	101	16	97	78	42	14	34	24	148	31	78	64
Trak2	79	27	53	49	80	18	58	60	38	12	38	21	110	19	55	32
Tram1	238	64	110	176	79	19	77	117	80	17	49	55	87	19	36	49
Tram1l1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tram2	25	15	16	20	6	3	7	8	7	4	2	5	10	5	5	4
Trank1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0
Trap1	335	179	236	225	241	124	201	206	44	32	34	56	111	55	56	38
Trap1a	2	0	2	3	0	0	0	0	1	0	2	2	0	0	0	0
Trappc1	137	66	94	100	72	32	92	83	33	14	26	24	36	13	27	38
Trappc10	115	39	82	93	180	29	96	92	55	21	58	40	223	36	95	67
Trappc11	308	139	224	206	315	157	233	190	47	27	56	38	141	45	65	54
Trappc12	157	59	112	112	133	58	126	133	28	13	22	15	91	40	32	57
Trappc13	133	46	71	77	49	20	64	49	36	12	10	13	49	10	22	20
Trappc2	21	10	11	13	14	6	9	16	1	0	1	1	6	0	2	0
Trappc2l	26	7	11	26	11	2	13	17	13	3	3	8	6	6	6	3
Trappc3	171	61	113	113	68	21	84	109	31	10	24	28	37	5	35	33
Trappc3l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trappc4	25	6	10	18	12	2	7	14	2	4	2	4	12	3	0	3
Trappc5	75	35	56	49	19	12	36	45	7	4	3	4	10	5	13	9
Trappc6a	12	1	4	11	8	1	11	7	0	0	1	1	15	1	4	5
Trappc6b	67	18	30	48	23	3	36	40	16	3	12	7	24	1	19	11
Trappc8	93	21	42	51	87	25	55	42	27	4	19	10	77	9	24	22
Trappc9	72	21	56	55	43	18	33	35	17	7	9	6	35	17	20	8
Trarg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trat1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trcg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trdmt1	10	7	11	7	12	2	6	9	4	1	4	3	6	1	5	1
Trdn	1	0	0	0	0	0	0	1	3	2	1	1	3	0	1	5
Treh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trem1	33	18	26	24	11	6	27	30	2	1	5	7	4	3	6	9
Trem2	2	0	3	1	0	0	1	1	2	0	0	0	2	1	0	0
Trem3	240	137	166	222	175	34	231	240	59	34	51	64	86	15	91	94
Treml1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treml2	73	33	62	75	28	5	69	65	28	13	26	24	23	8	30	34
Treml4	3	2	7	7	5	2	5	5	1	0	0	1	6	3	3	0
Trex1	5	1	2	6	10	4	6	4	0	0	1	4	7	1	2	5
Trex2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trf	185	94	223	139	54	27	122	177	22	8	56	22	22	13	31	45
Trh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trhde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trhr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trhr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Triap1	26	10	21	10	17	6	13	24	2	0	1	1	5	1	1	0
Trib1	0	1	1	0	2	0	5	1	0	0	0	1	0	2	0	2
Trib2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Trib3	1	2	0	1	2	1	0	2	0	0	0	0	1	0	0	0
Tril	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim10	0	1	0	1	1	0	0	1	0	2	0	0	1	1	0	1
Trim11	52	29	45	56	102	32	99	74	25	11	23	23	90	24	55	47
Trim12a	60	17	25	34	12	3	29	24	7	4	7	3	4	1	8	5
Trim12c	38	16	34	35	18	13	23	22	4	7	2	6	12	5	2	2
Trim13	13	6	7	14	5	0	3	5	1	1	1	1	2	0	0	2
Trim14	31	6	14	27	48	17	49	47	11	2	5	8	48	14	17	21
Trim15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim16	64	12	25	33	26	3	19	35	17	7	7	10	28	3	10	10
Trim17	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Trim2	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
Trim21	106	42	64	74	44	26	64	53	10	4	6	9	31	12	30	23
Trim23	69	25	41	46	37	7	33	20	11	2	3	6	15	3	4	4
Trim24	38	11	19	26	32	11	18	35	4	2	12	9	27	7	11	15
Trim25	300	124	174	186	173	90	201	127	58	21	32	46	83	25	37	48
Trim26	53	16	35	41	36	13	38	40	11	8	9	7	37	8	24	22
Trim27	189	76	117	115	130	32	84	104	50	17	35	32	127	22	43	40
Trim28	670	278	415	409	655	255	471	454	175	75	159	130	525	170	215	218
Trim29	0	0	2	1	1	0	0	0	1	1	0	2	0	0	0	0
Trim3	4	5	4	7	5	1	6	2	1	2	0	1	6	1	2	3
Trim30a	192	50	87	119	90	50	102	92	26	12	21	24	53	18	30	36
Trim30b	1	1	1	0	1	2	0	1	1	0	0	2	2	0	0	0
Trim30c	4	1	3	1	1	3	1	1	0	0	0	0	2	1	0	0
Trim30d	42	8	20	24	18	10	21	11	4	0	5	2	4	5	4	4
Trim31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim32	14	8	7	15	16	8	18	10	2	3	3	1	14	8	10	4
Trim33	239	89	156	143	147	54	135	110	49	14	41	20	81	20	59	52
Trim34a	9	5	4	7	6	1	9	7	3	0	4	3	4	0	2	2
Trim34b	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim35	122	50	65	80	114	66	102	85	19	10	19	21	89	27	43	40
Trim36	7	0	1	6	15	2	12	10	4	0	2	1	15	1	9	8
Trim37	199	74	125	115	211	44	140	128	66	18	57	33	217	31	64	57
Trim38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim39	20	7	9	22	19	1	11	10	9	2	11	9	29	4	15	5
Trim40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim41	100	34	87	63	54	5	55	34	34	19	63	20	75	29	50	41
Trim42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim43a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim43b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim43c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim44	172	64	81	121	71	21	97	82	53	23	33	37	102	11	68	64
Trim45	35	29	28	34	35	18	44	44	7	6	5	6	27	10	28	12
Trim46	6	0	3	4	4	0	3	2	3	0	5	1	5	1	0	0
Trim47	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0
Trim5	16	8	14	13	10	6	13	17	1	1	2	3	3	3	1	3
Trim50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim55	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Trim56	90	33	52	71	36	14	57	48	21	9	22	22	41	15	31	28
Trim58	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1
Trim59	80	44	60	53	63	26	62	59	12	5	11	4	39	4	18	13
Trim6	5	1	6	4	1	0	2	5	3	1	1	2	4	0	3	2
Trim60	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Trim61	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Trim62	0	1	1	2	2	0	3	0	0	0	1	0	1	0	2	0
Trim63	2	0	2	0	1	0	0	0	2	0	1	0	2	0	0	0
Trim65	12	3	6	7	8	4	18	11	6	0	3	2	13	2	6	5
Trim66	4	2	3	3	0	0	1	0	1	1	1	0	0	1	1	0
Trim67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim68	16	10	8	10	13	3	19	10	6	1	1	6	9	3	4	3
Trim69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim7	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Trim71	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Trim72	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Trim75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim8	172	74	97	99	102	26	156	108	56	28	54	36	134	22	94	66
Trim80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim9	1	4	3	0	0	0	0	1	1	1	0	0	1	0	2	0
Triml1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Triml2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trio	99	31	60	66	97	31	61	65	46	22	32	33	127	36	45	44
Triobp	373	127	232	302	192	53	221	194	69	28	58	72	188	39	100	89
Trip10	62	28	37	47	40	15	55	55	10	2	9	12	29	2	13	11
Trip11	511	231	358	362	317	83	364	348	120	62	110	63	207	40	142	127
Trip12	633	242	451	325	751	211	406	329	171	70	165	96	543	122	217	139
Trip13	67	30	60	55	72	24	34	25	15	5	14	9	33	1	10	9
Trip4	58	27	37	50	80	21	57	54	12	9	11	15	26	6	20	10
Trip6	2	4	4	2	5	1	7	1	2	0	4	1	8	1	11	7
Triqk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trir	207	89	124	163	112	22	118	122	80	30	51	54	137	34	83	70
Trit1	68	19	43	36	54	26	54	61	6	3	8	11	32	9	18	21
Trmo	42	20	28	28	29	6	31	33	8	0	5	4	12	8	19	12
Trmt1	50	28	35	33	51	14	40	35	33	11	23	16	79	16	35	28
Trmt10a	50	31	23	31	31	12	21	18	11	5	5	7	19	8	9	5
Trmt10b	22	15	27	20	35	7	22	13	3	5	4	6	19	4	13	8
Trmt10c	96	34	55	67	103	30	84	79	24	15	16	13	68	14	32	27
Trmt11	40	9	30	24	25	5	27	10	7	3	5	5	13	3	6	1
Trmt112	207	118	148	171	160	84	125	131	57	36	55	51	68	27	58	52
Trmt12	22	6	10	12	13	8	8	19	5	4	2	3	22	9	6	13
Trmt13	49	25	22	38	37	7	30	37	6	3	11	10	16	3	16	9
Trmt1l	105	34	45	48	50	22	65	48	19	9	17	14	40	9	19	21
Trmt2b	30	18	22	21	37	12	19	24	8	2	12	4	31	10	13	6
Trmt44	37	4	18	11	12	5	19	12	4	0	2	1	28	4	11	10
Trmt5	59	23	46	39	35	20	26	17	8	8	11	8	27	5	14	8
Trmt6	289	131	201	224	198	61	137	162	51	22	47	35	104	25	40	33
Trmt61a	17	7	14	18	15	8	13	9	8	5	0	3	19	3	8	4
Trmt9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trmu	29	18	23	27	26	10	25	25	3	2	5	5	13	5	11	8
Trnau1ap	28	17	8	31	18	2	21	18	9	2	9	9	29	2	15	14
Trnp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trnt1	205	76	132	122	100	35	106	79	28	12	32	22	56	11	24	16
Tro	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Troap	20	14	11	21	21	9	12	17	9	7	7	2	21	9	13	7
Trp53	143	54	56	107	63	41	100	69	35	11	23	24	43	20	39	34
Trp53bp1	236	121	134	135	159	81	213	236	52	18	50	32	130	39	78	82
Trp53bp2	30	18	21	20	39	19	25	17	2	1	4	4	34	10	11	5
Trp53i11	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Trp53i13	6	4	3	5	1	1	3	9	1	0	1	1	8	3	1	2
Trp53inp1	15	5	4	13	14	4	35	27	5	0	8	3	20	4	17	15
Trp53inp2	1	0	1	0	1	0	1	4	1	0	0	2	5	0	3	1
Trp53rka	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1
Trp53rkb	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1
Trp53tg5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trp63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trp73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpa1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpc1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Trpc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpc3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpc4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpc4ap	292	93	123	174	227	75	212	232	33	31	48	39	146	63	92	97
Trpc5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpc5os	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpc6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpc7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Trpd52l3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpm1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
Trpm2	130	51	72	113	37	8	79	45	47	33	41	62	62	7	70	37
Trpm3	1	0	0	0	0	0	3	4	0	0	1	0	0	0	1	0
Trpm4	27	13	22	20	12	1	16	7	10	0	10	5	14	0	7	8
Trpm5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpm6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpm7	272	77	205	165	236	42	127	118	80	29	85	59	208	26	86	57
Trpm8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trps1	19	10	16	20	99	29	108	64	10	3	5	5	113	18	63	51
Trpt1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0
Trpv1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpv2	138	54	141	137	52	17	51	44	40	20	50	34	74	18	47	45
Trpv3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Trpv4	3	0	0	0	1	4	4	6	0	1	0	0	5	1	1	3
Trpv5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpv6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trrap	482	197	322	336	391	194	292	294	152	75	125	128	428	126	180	168
Trub1	45	16	27	22	38	12	28	29	4	2	5	5	23	2	3	10
Trub2	36	11	16	24	21	6	8	20	7	5	3	3	26	3	10	5
Try10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Try4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Try5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tsacc	6	3	3	1	7	3	11	7	1	0	3	2	4	1	1	3
Tsc1	68	26	47	43	40	13	41	33	23	10	21	13	37	12	22	15
Tsc2	173	63	100	110	135	44	96	125	36	15	40	24	145	40	70	65
Tsc22d1	19	6	10	20	26	8	32	41	6	1	0	3	7	3	8	7
Tsc22d2	325	142	236	231	315	55	293	276	117	62	122	75	362	74	249	214
Tsc22d3	78	47	60	42	46	16	60	50	20	4	19	7	27	6	43	32
Tsc22d4	284	104	266	189	426	95	350	304	145	71	166	86	450	83	252	229
Tsen15	88	30	54	71	32	11	47	34	13	7	10	17	15	10	21	17
Tsen2	72	31	45	31	46	11	25	33	11	5	9	8	26	7	9	6
Tsen34	5	3	3	1	2	0	4	3	1	0	1	0	7	0	4	3
Tsen54	33	12	13	17	15	1	24	16	9	3	3	6	24	2	20	11
Tsfm	86	56	52	69	44	17	43	46	13	11	14	7	32	1	11	18
Tsg101	147	58	101	105	113	26	81	81	36	14	30	26	68	17	34	30
Tsga10	12	3	11	8	18	7	9	7	3	1	4	2	10	0	3	8
Tsga10ip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tsga13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tsga8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tshb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tshr	9	10	3	18	11	4	12	13	5	2	0	7	3	0	7	5
Tshz1	63	18	41	25	41	10	34	27	23	6	17	11	69	10	40	36
Tshz2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Tshz3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tsks	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Tsku	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tslp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tsn	170	78	133	124	97	38	95	106	49	32	40	33	54	22	36	43
Tsnax	172	38	69	81	96	11	111	94	34	15	19	14	101	28	55	36
Tsnaxip1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspan1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspan10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Tspan11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspan12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tspan13	5	1	2	3	2	0	1	1	0	0	1	0	1	2	1	3
Tspan14	154	62	83	130	72	24	92	113	40	22	22	44	49	9	41	37
Tspan15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspan17	0	1	2	3	0	0	1	1	1	2	2	2	5	1	2	2
Tspan18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspan2	43	17	37	47	19	8	18	20	11	6	9	14	8	1	5	3
Tspan3	57	12	23	38	30	7	27	36	10	1	11	7	31	8	9	10
Tspan31	149	71	81	126	80	27	71	103	24	14	16	26	34	6	31	26
Tspan32	75	30	39	42	32	8	40	50	20	11	24	23	37	11	32	35
Tspan33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tspan4	31	3	10	13	7	0	7	8	4	0	1	1	1	1	3	2
Tspan5	46	12	16	23	35	2	19	13	21	8	27	12	32	4	13	14
Tspan6	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
Tspan7	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	1
Tspan8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspan9	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0
Tspear	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0
Tspo	272	171	216	221	201	100	213	237	109	73	108	101	156	82	138	144
Tspo2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspoap1	19	8	28	30	17	3	6	5	9	4	24	9	15	12	6	9
Tspyl1	114	56	71	87	81	30	101	105	28	7	30	17	64	18	39	40
Tspyl2	32	25	23	21	31	11	39	19	9	7	9	6	25	0	20	8
Tspyl3	29	11	16	16	18	7	26	16	3	4	10	4	17	3	11	11
Tspyl4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspyl5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tsr1	394	145	224	201	273	130	197	141	72	31	57	53	145	56	71	42
Tsr2	64	26	63	50	32	19	30	33	13	5	15	9	16	9	10	10
Tsr3	58	36	62	49	43	15	44	33	13	8	10	6	38	2	20	9
Tssc4	45	24	41	33	36	9	46	36	8	7	9	3	45	4	8	8
Tssk1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tssk2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tssk3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tssk4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0
Tssk5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tssk6	0	0	0	1	1	0	1	0	0	0	2	1	2	0	1	2
Tst	44	18	28	33	25	1	31	25	9	8	7	8	21	5	11	9
Tsta3	67	37	48	31	45	12	44	29	10	13	15	9	35	12	9	15
Tstd1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tstd2	80	40	44	53	45	17	40	46	16	4	8	14	33	8	11	12
Tstd3	63	34	48	36	15	7	21	25	11	13	7	14	8	2	9	9
Tsx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
